"#zikavirus"	"Mozziebites"	194871638	727449104796668000	"What is #ZikaVirus, how you catch it and how to avoid it too! via @DrMelOB @wanderlustmag https://t.co/W5THhv2Pgh #publichealth"	"Tue May 03 12:45:56 CEST 2016"	"DrMelOB"	1338460273	727378958300246000	".@Mozziebites I found an online version! #Zika beyond the Headlines @wanderlustmag. #health #mosquitoes #travel https://t.co/6NYuC6Cs9V"
"#zikavirus"	"ReedSchafer"	15191701	727391004811248000	"@AmericanAir i have done that. I've been ref all but $200 canc fee/ticket = $400 for 2 tix. Frustrating that AA won't help bc of #ZikaVirus"	"Tue May 03 08:55:04 CEST 2016"	"AmericanAir"	22536055	727332952732897000	"@ReedSchafer You'll use your ticket number on the Refunds page to check on the latest updates, Reed."
"#zikavirus"	"AmericanAir"	22536055	727332952732897000	"@ReedSchafer You'll use your ticket number on the Refunds page to check on the latest updates, Reed."	"Tue May 03 05:04:23 CEST 2016"	"ReedSchafer"	15191701	727327255391666000	"@AmericanAir yes. Faxed and mailed requested info from CR. No response. Been over 2 months. Had to cancel trip due to Zika w/ pregnant wife"
"#zikavirus"	"ReedSchafer"	15191701	727327255391666000	"@AmericanAir yes. Faxed and mailed requested info from CR. No response. Been over 2 months. Had to cancel trip due to Zika w/ pregnant wife"	"Tue May 03 04:41:45 CEST 2016"	"AmericanAir"	22536055	727326892232073000	"@ReedSchafer Our apologies. Did you contact Customer Relations?"
"#zikavirus"	"AmericanAir"	22536055	727326892232073000	"@ReedSchafer Our apologies. Did you contact Customer Relations?"	"Tue May 03 04:40:18 CEST 2016"	"ReedSchafer"	15191701	727326428493189000	"@AmericanAir fees weren't refunded using that site."
"#zikavirus"	"ReedSchafer"	15191701	727326428493189000	"@AmericanAir fees weren't refunded using that site."	"Tue May 03 04:38:28 CEST 2016"	"AmericanAir"	22536055	727326179959525000	"@ReedSchafer Reed, our refunds team will update the status here: https://t.co/xM8VkbQ07c."
"#zikavirus"	"AmericanAir"	22536055	727326179959525000	"@ReedSchafer Reed, our refunds team will update the status here: https://t.co/xM8VkbQ07c."	"Tue May 03 04:37:29 CEST 2016"	"ReedSchafer"	15191701	727321205783450000	"@AmericanAir sent in request on 3/3/16 for fees ($400) refund for cancelled flight due to #ZikaVirus. Still no refund. Can you help?"
"#zikavirus"	"Nutri_Claudine"	465514030	727321474080641000	"@CBSEveningNews Possible it may be a different strain of the #ZikaVirus."	"Tue May 03 04:18:47 CEST 2016"	"CBSEveningNews"	42958829	727281526082265000	"Zika has been discovered in a second mosquito species that ranges as far north as ME & MN.: https://t.co/DeUXk7pCsI https://t.co/ZgmCo4aQeM"
"#zikavirus"	"FoxxMediaGroup"	561547819	727316420292301000	".@LifeNewsHQ as @TheDemocrats @BarackObama & @HillaryClinton work on other ways to fund #plannedparenthood parts factories! #ZikaVirus"	"Tue May 03 03:58:42 CEST 2016"	"LifeNewsHQ"	50434933	727313059216265000	"Abortion Clinic Director Laments That Fewer Women Want Abortions: “We’re a Dying Breed” https://t.co/k4SdZmOtcL https://t.co/uxxABcYKI8"
"#zikavirus"	"fezziwig2008"	376154503	727293586950263000	"@CBSEveningNews absolutely brings home the fact that #ZikaVirus Rx should be antiviral not antiMosquito #Oxitec"	"Tue May 03 02:27:58 CEST 2016"	"CBSEveningNews"	42958829	727281526082265000	"Zika has been discovered in a second mosquito species that ranges as far north as ME & MN.: https://t.co/DeUXk7pCsI https://t.co/ZgmCo4aQeM"
"#zikavirus"	"white_feminist"	178790927	727292783740899000	"@primatemachine @RCAFDM there's little doubt about the effects of the TRAP laws. But I agree w prioritizing b.c. access #ZikaVirus"	"Tue May 03 02:24:46 CEST 2016"	"primatemachine"	2890828923	727291755863925000	"@white_feminist @RCAFDM sure but it questions part of the argument clinics are closing because of regulation"
"#zikavirus"	"primatemachine"	2890828923	727291755863925000	"@white_feminist @RCAFDM sure but it questions part of the argument clinics are closing because of regulation"	"Tue May 03 02:20:41 CEST 2016"	"white_feminist"	178790927	727291240153121000	"@primatemachine @RCAFDM I read the article. It states that that part of the equation is based on better access to bc"
"#zikavirus"	"white_feminist"	178790927	727291240153121000	"@primatemachine @RCAFDM I read the article. It states that that part of the equation is based on better access to bc"	"Tue May 03 02:18:38 CEST 2016"	"primatemachine"	2890828923	727290258619007000	"@white_feminist @RCAFDM point they are making is even in blue states with generous access to abortion, clinics are closing 4 lack of demand"
"#zikavirus"	"primatemachine"	2890828923	727290258619007000	"@white_feminist @RCAFDM point they are making is even in blue states with generous access to abortion, clinics are closing 4 lack of demand"	"Tue May 03 02:14:44 CEST 2016"	"white_feminist"	178790927	727287825683509000	"@primatemachine @RCAFDM that's good news- but seems to refer only to blue states and seems based on good b.c. access in those states"
"#zikavirus"	"white_feminist"	178790927	727287825683509000	"@primatemachine @RCAFDM that's good news- but seems to refer only to blue states and seems based on good b.c. access in those states"	"Tue May 03 02:05:04 CEST 2016"	"primatemachine"	2890828923	727243829942821000	"@white_feminist @RCAFDM https://t.co/bnN5bymtCG"
"#zikavirus"	"white_feminist"	178790927	727288302320001000	"@primatemachine @RCAFDM btw when I say repro rights I mean access to b.c. also esp relevant in latin A, soon in US #ZikaVirus"	"Tue May 03 02:06:58 CEST 2016"	"white_feminist"	178790927	727287825683509000	"@primatemachine @RCAFDM that's good news- but seems to refer only to blue states and seems based on good b.c. access in those states"
"#zikavirus"	"natures_enzymes"	715261746429239000	727281945391063000	"hi @MuttMaps did you know we are about to stop #ZikaVirus because #MosquitoSeason is coming soon. https://t.co/MVjCzMthUQ #Zika #Virus"	"Tue May 03 01:41:42 CEST 2016"	"MuttMaps"	2291239339	727281586815775000	"@natures_enzymes Hi Natures Enzymes, thanks for the follow!  Did you know you can join our pack for FREE at https://t.co/2dkQgrMONS ?!"
"#zikavirus"	"RealPoxdoc"	2471591280	727271818961256000	"@LionelYEG If you do, let me know. We're finalizing animal models @IITRI_Chicago. #zika #ZikaVirus @profvrr @Zika_News"	"Tue May 03 01:01:28 CEST 2016"	"LionelYEG"	2858152724	727245491872784000	"First time plaquing #ZikaVirus, wish me luck @profvrr . Hope we find an antiviral! https://t.co/bHMxAHxJHs"
"#zikavirus"	"desifoxx"	38036708	727233305653948000	".@CNBC Yeah ladies...no hurry to cure #ZikaVirus but $1.9BIL in taxpayers money anyway. @TheDemocrats rather women get abortions instead!"	"Mon May 02 22:28:26 CEST 2016"	"CNBC"	20402945	727231440824504000	"Zika vaccine 'going to take time': CDC official https://t.co/j21qc3o1qY"
"#zikavirus"	"CareFreeEnzymes"	496094537	727224834955071000	"@lawnapp360 your welcome! Anybody you know have ponds or water features? they need #MosquitoWater because it stops #Mosquitoes #ZikaVirus"	"Mon May 02 21:54:46 CEST 2016"	"lawnapp360"	3256895281	727218691092292000	"Thanks for the follow @CareFreeEnzymes"
"#zikavirus"	"Erst_Officer"	2418430788	727169419760288000	"@GeneticLiteracy @JonEntine @garyruskin In #MotherRuskin, microcephaly is beauty symbol. #ZikaVirus"	"Mon May 02 18:14:34 CEST 2016"	"GeneticLiteracy"	469509187	727165951720980000	"Sticking with #transparency, science, #GLP's @JonEntine responds to @garyruskin attacks, https://t.co/led8KqWyZq https://t.co/WMIG2mrbxQ"
"#zikavirus"	"StupidBoomers"	187059363	727151759462797000	"@thehill Rampant Islamic Terror, #ZikaVirus & $20,000,000,000,000 TRILLION in debt & this is what our WORTHLESS Govt focuses on? We R DOOMED"	"Mon May 02 17:04:23 CEST 2016"	"thehill"	1917731	727149920029909000	"Case on cheerleader uniforms reaches Supreme Court: https://t.co/MDEpPdn1HX https://t.co/lZdSQulyHe"
"#zikavirus"	"FReSH_MeNeHUNe"	213723378	727072532369535000	"@BBCWorld i just hope this poster child for #ZikaVirus is getting paid for all the media attention she is getting.. #sadbuttrue"	"Mon May 02 11:49:34 CEST 2016"	"BBCWorld"	742143	727045905862545000	"#Zika virus may be even more dangerous than previously thought, Brazilian scientists say   https://t.co/Mpmz9AeBPe https://t.co/SKaB4D7urA"
"#zikavirus"	"SheikhFareed00"	726671791586845000	727003043263181000	"@sunbrk I don't trust doctors. I trust scriptures. #ZikaVirus #FakeTabloidFacts"	"Mon May 02 07:13:27 CEST 2016"	"sunbrk"	220906523	726993953472442000	"Kurin heekuri varah vure Zika virus ge nurakkaa bodu kamah doctorun vidhaalhuvejje  https://t.co/v0SY98kyYG https://t.co/Jz07xw3MMx"
"#zikavirus"	"astronglady"	1053271752	726820815891624000	"@aspiritcan @FlygirlDx @Oxitec <--Do you have more information on Zika linked microcephaly in French Polynesia? #ZikaVirus #Oxitec"	"Sun May 01 19:09:20 CEST 2016"	"aspiritcan"	2192855449	726797174336451000	"@astronglady A Danish study saying otherwise to giving antibiotics while pregnant. https://t.co/Z9ieNl0ZnA @FlygirlDx"
"#zikavirus"	"aspiritcan"	2192855449	726797174336451000	"@astronglady A Danish study saying otherwise to giving antibiotics while pregnant. https://t.co/Z9ieNl0ZnA @FlygirlDx"	"Sun May 01 17:35:24 CEST 2016"	"astronglady"	1053271752	726778438225396000	"@aspiritcan @FlygirlDx A pregnant woman with bacterial pneumonia needs antibiotics regardless of risk to fetus."
"#zikavirus"	"astronglady"	1053271752	726778438225396000	"@aspiritcan @FlygirlDx A pregnant woman with bacterial pneumonia needs antibiotics regardless of risk to fetus."	"Sun May 01 16:20:57 CEST 2016"	"aspiritcan"	2192855449	726460954062426000	"@astronglady When those RISKS haven't been proven safe to unborn babies there is NO option but to NOT give. @FlygirlDx"
"#zikavirus"	"aspiritcan"	2192855449	726460954062426000	"@astronglady When those RISKS haven't been proven safe to unborn babies there is NO option but to NOT give. @FlygirlDx"	"Sat Apr 30 19:19:23 CEST 2016"	"astronglady"	1053271752	726451237953089000	"@aspiritcan @FlygirlDx When prescribing drugs in pregnancy the benefit has to far outweigh the risks."
"#zikavirus"	"astronglady"	1053271752	726451237953089000	"@aspiritcan @FlygirlDx When prescribing drugs in pregnancy the benefit has to far outweigh the risks."	"Sat Apr 30 18:40:46 CEST 2016"	"aspiritcan"	2192855449	726444556510593000	"@astronglady But studies of class 2 drugs referring to Tdap. https://t.co/3NHeE3GBs6 @FlygirlDx"
"#zikavirus"	"aspiritcan"	2192855449	726444556510593000	"@astronglady But studies of class 2 drugs referring to Tdap. https://t.co/3NHeE3GBs6 @FlygirlDx"	"Sat Apr 30 18:14:13 CEST 2016"	"astronglady"	1053271752	726397656403173000	"@FlygirlDx @aspiritcan I would think if so there would be lots more microcephaly as TDAP is widely used."
"#zikavirus"	"astronglady"	1053271752	726397656403173000	"@FlygirlDx @aspiritcan I would think if so there would be lots more microcephaly as TDAP is widely used."	"Sat Apr 30 15:07:51 CEST 2016"	"FlygirlDx"	3240843350	726235393956282000	"@aspiritcan @astronglady Microencephaly ""may"" be caused by the #TDAP #vaccines. Not one #scientists will commit, ITD, suffer loss of career."
"#zikavirus"	"FlygirlDx"	3240843350	726235393956282000	"@aspiritcan @astronglady Microencephaly ""may"" be caused by the #TDAP #vaccines. Not one #scientists will commit, ITD, suffer loss of career."	"Sat Apr 30 04:23:05 CEST 2016"	"aspiritcan"	2192855449	726231353969115000	"@astronglady Why?! I don't know. From your cit. Now https://t.co/T2qHbG48sz notice RNA of #vaccines STOP! #Zika TDAP https://t.co/dcO3yOHIkv"
"#zikavirus"	"aspiritcan"	2192855449	726231353969115000	"@astronglady Why?! I don't know. From your cit. Now https://t.co/T2qHbG48sz notice RNA of #vaccines STOP! #Zika TDAP https://t.co/dcO3yOHIkv"	"Sat Apr 30 04:07:02 CEST 2016"	"astronglady"	1053271752	726226575184777000	"The Problem Is NOT Mosquitos But Viruses  #ZikaVirus #Health #LatinAmerica https://t.co/uOUb2RZyLn"
"#zikavirus"	"ByzantineRex"	719036521362272000	726812725863551000	"If I were choosing a carrier vaccine, I'd probably choose #meningitis or #Zika #ZikaVirus vaccine."	"Sun May 01 18:37:12 CEST 2016"	"ByzantineRex"	719036521362272000	726812040325530000	"Militaries using #flu to modify brains? He talks about down regulation, but I suspect he means induced lesions. https://t.co/1RUqdJFDPO"
"#zikavirus"	"cucumberjuice"	92181782	726810350453142000	"PLOS Neglected Tropical Diseases: #ZikaVirus Outbreak in #Haiti in 2014: Molecular and Clinical Data https://t.co/Cgcrwp7laS (4/4)"	"Sun May 01 18:27:45 CEST 2016"	"cucumberjuice"	92181782	726809965952803000	"“Factors contributing to transmission & the possible linkage of this early Haitian outbreak w microcephaly remain to be determined.” (3/4)"
"#zikavirus"	"cucumberjuice"	92181782	726809965952803000	"“Factors contributing to transmission & the possible linkage of this early Haitian outbreak w microcephaly remain to be determined.” (3/4)"	"Sun May 01 18:26:14 CEST 2016"	"cucumberjuice"	92181782	726809801670451000	"“The virus appears to have been circulating in Haiti prior to the first reported cases in Brazil.” (2/4)"
"#zikavirus"	"cucumberjuice"	92181782	726809801670451000	"“The virus appears to have been circulating in Haiti prior to the first reported cases in Brazil.” (2/4)"	"Sun May 01 18:25:34 CEST 2016"	"cucumberjuice"	92181782	726809696921899000	"“ZIKV epidemics in South America, as well as in Africa, show complex dissemination patterns.” (1/4)"
"#zikavirus"	"Ken_Alabama"	331756025	726778832934572000	"@ThompsonShelley #Bats & #ZikaVirus could make 'BAT FACT 1' Very Important in the U.S, https://t.co/a9J6Kje1E3"	"Sun May 01 16:22:31 CEST 2016"	"ThompsonShelley"	398334889	721351407908033000	"Please share info about our little friends. BAT FACT1  (See why we should love them? Bats can eat up to 1,200 mosquitoes in an hour -"
"#zikavirus"	"jblaque"	24775935	726672692431086000	"@Chimp999 Is it possible that BOTH chemical #pollution and the #ZikaVirus could be contributing to #microcephaly uptick? @InfectDisNews"	"Sun May 01 09:20:45 CEST 2016"	"Chimp999"	56520458	706852173699785000	"@InfectDisNews Leaked report: #petrochemical #pollution causes #microcephaly – not #Zika https://t.co/Qn2pTa9Uye via @wordpressdotcom"
"#zikavirus"	"Chimp999"	56520458	706852173699785000	"@InfectDisNews Leaked report: #petrochemical #pollution causes #microcephaly – not #Zika https://t.co/Qn2pTa9Uye via @wordpressdotcom"	"Mon Mar 07 15:41:05 CET 2016"	"InfectDisNews"	67008915	701846236127580000	"Follow the latest news and perspective on the Zika outbreak from Infectious Disease News. https://t.co/m2a3RmXEF7"
"#zikavirus"	"StupidBoomers"	187059363	726629997872468000	"@KatMcKinley @GayPatriot @washingtonpost that's the extent of the Obama's leadership to stop the #ZikaVirus - that & vacations & Golf"	"Sun May 01 06:31:06 CEST 2016"	"KatMcKinley"	13023332	726627678439109000	"@GayPatriot @washingtonpost I actually usually like her dresses, but this looks like a malaria mosquito net tent."
"#zikavirus"	"KatMcKinley"	13023332	726627678439109000	"@GayPatriot @washingtonpost I actually usually like her dresses, but this looks like a malaria mosquito net tent."	"Sun May 01 06:21:53 CEST 2016"	"GayPatriot"	18244206	726625229255152000	"Journalism https://t.co/umP37zCYxV"
"#zikavirus"	"ACompeggie"	834809228	726565032973066000	"@Bipartisanism Thee #GOP Refuses to Give #Funding until 1 & ONLY 1 of them Get Bit &/or Contract #ZikaVirus=             #PlasticPolitician"	"Sun May 01 02:12:57 CEST 2016"	"Bipartisanism"	487600344	726562449785115000	"JUST IN: First US Death From Zika Virus Has Been Found; GOP REFUSES To Give Funding To… https://t.co/jLD1GacOXW https://t.co/vNF921bHk7"
"#zikavirus"	"OddLane"	36053459	726529603746054000	"@ChipotleTweets When can I get your #ZikaVirus organic cheese melt?"	"Sat Apr 30 23:52:10 CEST 2016"	"ChipotleTweets"	141341662	726515819039981000	"Tapped out? Nah. #ChipotleCultivate https://t.co/wxeul71bQO"
"#zikavirus"	"UglyNewRochelle"	1201596650	726528738813317000	"@SenSchumer Please, please push @MetroNorth to remove scores of potentially #ZikaVirus harboring discarded tires along its railroad tracks"	"Sat Apr 30 23:48:44 CEST 2016"	"SenSchumer"	17494010	726148824440410000	"This 1st US #Zika death in PR is very sad & the idea that we could help prevent future deaths but aren't just doesn't make much sense."
"#zikavirus"	"HeatFanJohn"	25359564	726454993721692000	"Hey @markknoller Can #POTUS call #Congress back into session to #DoTheirJobs on #SCOTUS appointment and #ZikaVirus funding? @AlFranken bill"	"Sat Apr 30 18:55:42 CEST 2016"	"markknoller"	31127446	726443402078753000	"Pres Obama began the day using his Weekly Address to again slam Senate Republicans for not giving his SCOTUS nominee a hearing & a vote."
"#zikavirus"	"ebbitt"	18826013	726440819398332000	"@SenateGOP @SenJohnMcCain too damn funny! You can't pass a #ZikaVirus funding Bill to head off a disaster!"	"Sat Apr 30 17:59:22 CEST 2016"	"SenateGOP"	14344823	726434505355973000	"Under this Administration, we’ve been on a holiday from American leadership. – @SenJohnMcCain #GOPAddress https://t.co/Zs02bAwQUX"
"#zikavirus"	"DrQuesada"	149149957	726414579404706000	"Now on #MayoClinicRadio, @DrPritishTosh gives an update on #Zikavirus. https://t.co/VRq4r7VKrr via @MayoClinic @INSPI_ECUADOR @rinachilly"	"Sat Apr 30 16:15:06 CEST 2016"	"MayoClinic"	14592723	726413298879631000	"Now on #MayoClinicRadio, @DrPritishTosh gives an update on #Zikavirus. https://t.co/so6tAVvuR9"
"#zikavirus"	"KevinFaircloth1"	429065890	726408045740319000	"@viaSimonRomero 1 kind of trouble from the #BayOfGarbage is the expected mutation of enzyme expression within #ZikaVirus host the mosquitoes"	"Sat Apr 30 15:49:08 CEST 2016"	"viaSimonRomero"	122792963	726396548263846000	"Rio's garbage-infested bay: Worse than ever? [photo by Márcia Foletto/O Globo] https://t.co/y4vy3IYijb"
"#zikavirus"	"KristineQ930"	275697166	726400561831141000	"@ThePatriot143 @glennbeck OMG LMAO #LyingTed #HillaryForPrison #CrookedHillary #Infowars #ZikaVirus looks like to me. #StopTheSteal"	"Sat Apr 30 15:19:24 CEST 2016"	"ThePatriot143"	3022045469	726394730335097000	"The End is Near: @glennbeck Attacks Bowl of Cheetos—to ‘Look Like’ Trump https://t.co/H4IGwdeFOU https://t.co/f4Cul7hdaA"
"#zikavirus"	"psael"	20275809	726354564274881000	"@ABC 🔳 ""Nazis planned to use malaria-infected mosquitoes as biological weapons."" via @M3t4_tr0n #ZikaVirus https://t.co/SpuSNNfuIT"	"Sat Apr 30 12:16:37 CEST 2016"	"ABC"	28785486	726302728331350000	"At least 426 people diagnosed with Zika in the U.S. since outbreak began, CDC says. https://t.co/1muqs1ULUj https://t.co/YbMDY3vddy"
"#zikavirus"	"psael"	20275809	726354537959817000	"@nytimes 🔳 ""Nazis planned to use malaria-infected mosquitoes as biological weapons."" via @M3t4_tr0n #ZikaVirus https://t.co/SpuSNNfuIT"	"Sat Apr 30 12:16:31 CEST 2016"	"nytimes"	807095	726346473059799000	"First U.S. death tied to Zika virus is reported https://t.co/aLBcaScSzO"
"#zikavirus"	"haylnoh"	2963168651	726325717382795000	"@kristenpear try having lived in South America. I told my brother not to expect any nieces. Just. Ever. #ZikaVirus"	"Sat Apr 30 10:22:00 CEST 2016"	"kristenpear"	765091718	726069477842940000	"Got a few mosquito bites. So if you're wondering when I'll be getting pregnant again, five after never."
"#zikavirus"	"SarahGi00782242"	718957124	726288668827238000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina Get That Funding On Board For #ZikaVirus ASAP @GOP"	"Sat Apr 30 07:54:47 CEST 2016"	"SarahGi00782242"	718957124	726284156808892000	"Your Boy Again @HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina So House just voted to give #WallStreet"
"#zikavirus"	"SarahGi00782242"	718957124	726284156808892000	"Your Boy Again @HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina So House just voted to give #WallStreet"	"Sat Apr 30 07:36:51 CEST 2016"	"SarahGi00782242"	718957124	726280986749735000	"#ADayInHistoryWithMe & My Family @HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina <=Get 2 Work Now  @30HF"
"#zikavirus"	"SarahGi00782242"	718957124	726280986749735000	"#ADayInHistoryWithMe & My Family @HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina <=Get 2 Work Now  @30HF"	"Sat Apr 30 07:24:15 CEST 2016"	"SarahGi00782242"	718957124	726276644244181000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina Mrs. Sarah L. Gibson Group Leader Ohio  @30HF Stop Hunger"
"#zikavirus"	"SarahGi00782242"	718957124	726276644244181000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina Mrs. Sarah L. Gibson Group Leader Ohio  @30HF Stop Hunger"	"Sat Apr 30 07:07:00 CEST 2016"	"SarahGi00782242"	718957124	726276062825599000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina So Make This Very Clear #WeThePeople Want You On It Now"
"#zikavirus"	"SarahGi00782242"	718957124	726276062825599000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina So Make This Very Clear #WeThePeople Want You On It Now"	"Sat Apr 30 07:04:41 CEST 2016"	"SarahGi00782242"	718957124	726275820998779000	"@HillaryClinton @tedcruz @JohnKasich @BernieSanders @realDonaldTrump @CarlyFiorina Because The Truth Is Have Don't Like Being On It Shamed"
